customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm,rfm_score,r_segment,f_segment,m_segment,rfm_segment,rfm_group
13868,29,2,3192.54,5,3,5,535,13,5-Most Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
14708,24,4,1096.67,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
12364,29,4,1313.10,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
16000,24,3,12393.70,5,3,5,535,13,5-Most Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
16996,52,9,1427.46,4,5,4,454,13,4-Active,5-Most Frequent,4-Much Spend,Champions,High Value
12462,24,4,1124.01,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
16539,24,4,1388.81,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
17696,60,14,2201.05,3,5,5,355,13,3-Normal,5-Most Frequent,5-Most Spend,Loyal Customers,High Value
14897,29,4,1366.38,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
15701,24,4,1542.14,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
12912,24,5,1662.30,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
16899,29,6,1281.56,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
13309,29,5,1456.79,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
17042,24,5,1044.38,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
14719,23,6,1592.18,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
18237,24,5,987.10,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
14691,52,5,2114.33,4,4,5,445,13,4-Active,4-Usually Frequent,5-Most Spend,Champions,High Value
14047,30,7,1290.01,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
15563,30,7,1319.69,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
15434,30,6,997.48,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
15745,30,6,1071.24,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
15500,30,4,1131.56,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
13310,30,6,1083.63,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
17768,30,3,2273.18,5,3,5,535,13,5-Most Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
12744,73,10,9120.39,3,5,5,355,13,3-Normal,5-Most Frequent,5-Most Spend,Loyal Customers,High Value
14175,73,7,3108.06,3,5,5,355,13,3-Normal,5-Most Frequent,5-Most Spend,Loyal Customers,High Value
16496,30,4,1562.22,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
16169,30,4,1822.97,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
13365,30,3,2191.22,5,3,5,535,13,5-Most Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
15172,30,5,1624.05,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
14389,30,5,999.72,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
14107,73,8,2688.48,3,5,5,355,13,3-Normal,5-Most Frequent,5-Most Spend,Loyal Customers,High Value
15380,30,6,1682.36,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
18122,30,6,1826.21,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
14289,30,6,911.26,5,4,4,544,13,5-Most Active,4-Usually Frequent,4-Much Spend,Champions,High Value
14434,43,6,1372.80,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17940,71,14,1983.58,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
12762,29,2,1898.52,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
17584,29,3,1227.30,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
16258,67,5,5203.51,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
16131,73,6,3506.54,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15411,48,5,1346.38,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13077,23,4,729.27,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
13481,67,8,1776.81,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16726,48,5,1382.02,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16376,30,3,977.52,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
16350,43,5,1100.47,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17618,27,3,971.58,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
13517,81,5,2109.07,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
17203,57,6,3563.85,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15321,71,4,2650.73,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
16416,48,4,1026.99,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15031,26,4,668.14,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
15815,85,5,2100.60,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15253,38,6,915.30,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17041,48,4,1065.77,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15449,48,5,971.22,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16933,23,5,530.08,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
17720,48,4,1195.94,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
12697,43,5,939.02,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13064,34,4,1119.49,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
12633,80,5,2140.63,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
13627,81,7,1624.02,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15240,66,7,1685.57,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15059,62,11,1325.82,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
13838,27,4,691.73,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
16918,71,7,1043.34,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
13048,36,5,1805.91,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15410,106,8,3450.84,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
14364,130,8,3717.35,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
18171,80,7,1208.51,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16553,185,14,5664.57,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
14285,43,4,1910.01,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
18116,89,8,1418.03,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
14140,25,3,920.05,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
17159,43,4,1534.73,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15530,43,4,1502.35,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16279,43,4,1496.68,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17621,43,4,1336.10,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13396,43,4,1325.29,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17800,59,9,1199.01,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15117,36,6,1550.13,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16928,102,19,2781.50,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
17144,23,2,984.57,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
17612,75,10,1992.76,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16098,109,7,2005.63,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
16497,71,6,2965.69,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
14738,61,9,1289.94,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16009,44,4,992.71,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
18094,103,7,3017.30,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
15858,37,5,1438.85,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
12356,44,3,2811.43,4,3,5,435,12,4-Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
16308,59,4,2560.00,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
17193,57,9,1674.46,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15839,47,5,1020.74,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16455,85,7,1841.18,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15073,31,4,612.43,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
17410,38,5,1214.72,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15203,47,6,1827.80,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13577,47,5,1658.30,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
12406,44,3,3280.75,4,3,5,435,12,4-Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
14841,75,6,3295.76,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15525,24,4,811.02,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
15706,81,7,1001.81,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15532,47,6,1517.08,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16639,47,4,1169.38,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14618,31,4,538.59,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
14684,47,5,1236.28,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14141,24,6,879.03,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
13232,34,7,1357.60,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17372,62,8,1342.68,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
18079,67,4,3651.97,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
13771,86,5,2631.70,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
13313,44,5,1555.32,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15489,44,4,1090.03,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17147,44,6,1679.64,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
12358,23,2,1168.06,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
12928,57,5,2062.70,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
14126,29,4,643.63,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
16759,29,4,772.84,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
18260,194,8,2595.00,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
15050,47,5,1727.17,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14859,34,5,1352.04,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13015,75,5,3346.28,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15267,44,5,1717.36,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15467,31,4,511.88,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
12352,58,11,1545.41,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
14001,67,4,2030.33,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
17014,30,4,565.58,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
17019,33,4,1272.61,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13082,148,10,3595.48,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
17095,44,6,1088.20,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
18221,44,6,1033.31,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13174,38,3,2817.03,4,3,5,435,12,4-Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
13308,44,4,1367.61,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14741,33,6,1400.34,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16184,86,7,1155.54,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16600,26,6,813.52,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
15156,23,3,961.49,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
13614,46,4,1610.46,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15983,44,4,1475.02,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16841,58,7,1774.62,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
14871,25,4,522.38,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
18259,46,3,2338.60,4,3,5,435,12,4-Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
16409,58,5,2028.88,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
14544,46,2,2024.45,4,3,5,435,12,4-Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
12409,100,7,11056.93,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
13138,44,6,962.39,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
18073,136,13,3864.44,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
14407,129,9,2111.08,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
14297,39,6,1284.06,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13654,65,6,2707.33,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15416,86,5,3974.37,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15228,88,5,3376.96,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
17837,64,10,1560.53,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16041,52,3,3166.40,4,3,5,435,12,4-Active,3-Normal Frequent,5-Most Spend,Loyal Customers,High Value
17284,82,7,1641.68,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
16015,25,4,690.54,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
15110,45,7,970.25,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
18188,37,4,1998.49,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
12456,66,4,3153.89,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
16085,45,5,981.51,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14852,80,6,2836.69,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
12432,64,5,5059.32,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
14541,80,8,1461.65,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
12723,25,5,725.07,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
14138,23,2,982.38,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
17589,82,4,2404.17,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
17006,26,4,781.78,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
16341,46,6,1959.38,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15123,29,2,2199.31,5,2,5,525,12,5-Most Active,2-Less Frequent,5-Most Spend,Promising,High Value
13692,46,5,1466.87,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15939,111,16,6102.26,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
16891,23,5,809.70,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
14507,45,7,1368.18,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17884,25,4,717.45,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
17272,64,5,2144.53,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
16245,45,5,1352.36,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15518,86,13,1911.89,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
15722,57,6,2181.21,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
16735,100,7,2269.21,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
12985,22,3,1215.62,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
12676,46,6,1331.39,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13455,46,4,1007.35,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14522,46,4,974.54,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16669,45,4,1370.87,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16809,45,6,912.74,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13131,45,4,1039.30,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
18263,45,4,1211.08,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15998,58,6,3084.17,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15220,73,7,1758.92,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
13500,45,4,1136.77,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
15116,39,4,1352.75,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13447,45,4,1104.23,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
16200,26,2,1080.62,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
12775,39,6,1351.24,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17324,39,4,990.23,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
14910,24,7,389.86,5,5,2,552,12,5-Most Active,5-Most Frequent,2-Less Spend,Potential Loyalist,High Value
17073,39,4,1446.09,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
17302,36,6,1119.93,4,4,4,444,12,4-Active,4-Usually Frequent,4-Much Spend,Loyal Customers,High Value
13725,71,11,1809.81,3,5,4,354,12,3-Normal,5-Most Frequent,4-Much Spend,Loyal Customers,High Value
13521,23,3,1093.65,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
17160,53,6,3518.03,3,4,5,345,12,3-Normal,4-Usually Frequent,5-Most Spend,Loyal Customers,High Value
15379,191,8,3631.89,2,5,5,255,12,2-Churning,5-Most Frequent,5-Most Spend,At Risk,High Value
14075,26,3,942.26,5,3,4,534,12,5-Most Active,3-Normal Frequent,4-Much Spend,Loyal Customers,High Value
17299,33,4,669.11,5,4,3,543,12,5-Most Active,4-Usually Frequent,3-Normal Spend,Loyal Customers,High Value
